mins_since_last,hour_of_day,drinks_today,avg_interval,activity_level,time_of_day_bucket,label
35.00370497644548,10,5,50.695917713899064,2,2,1
16.131306666553986,14,14,48.01758472720825,7,3,1
3.6190460723505717,11,0,33.7333030385233,1,2,0
57.590138729360966,14,12,49.62723295362537,4,3,1
67.95878867303549,22,11,29.359319386632087,7,4,1
23.999238946236954,8,9,46.81274750784757,7,1,1
82.96982567034227,22,2,34.012723107244575,5,4,1
42.57337282310833,19,1,17.23189379978786,2,4,1
24.336385902156426,11,8,74.34708696190688,4,2,1
24.59746341250008,21,5,46.3081766384218,0,4,1
5.988936235670884,9,11,50.4021836787099,2,1,0
24.366394712405917,13,6,46.39179289606992,1,2,1
62.60611959675211,21,7,41.04620273261573,5,4,1
17.339530677503475,10,10,50.14465089996368,4,2,1
46.1783036397469,19,4,31.962978054215533,2,4,1
39.61226897629486,7,13,48.11585145238956,4,1,1
53.776617068130314,12,14,43.95758506373338,7,2,1
48.65212233345359,15,8,20.075275728024238,5,3,1
27.77589054463335,14,4,45.11690970159563,0,3,0
14.890740512613714,17,6,27.572268457937504,0,3,0
47.169307140603586,7,11,68.07621728040887,1,1,1
32.38988644299336,12,10,31.799798731191018,3,2,1
21.438559076199272,8,14,70.68725932132429,5,1,1
117.34962544227871,20,10,57.84867095861752,7,4,1
30.66019610570175,9,10,55.26492200265254,0,1,1
4.35767056462839,15,4,36.77634467274883,5,3,0
34.348140898177334,18,11,19.26310112580862,6,4,1
10.213911133248008,9,2,38.353457442757865,4,1,1
33.61297401864605,11,5,27.03413393628729,2,2,1
3.0823770076713974,20,14,40.810310890712344,2,4,0
0.31833898625300133,22,10,20.616059573415722,3,4,0
7.9865478254321065,12,0,25.403269596680197,5,2,0
32.664214299322104,16,1,17.82779368297507,1,3,1
57.232664982086916,9,10,53.751173785888305,2,1,1
33.57044098791524,6,6,42.31505030596615,2,1,1
51.551835573407324,22,8,48.96478969529875,6,4,1
10.959950700505235,6,5,33.69407316457559,1,1,0
9.993522111871837,11,9,88.90736621037135,2,2,1
96.36432914884084,7,14,32.81423413957369,0,1,1
7.85812666129835,12,12,32.90244894045942,3,2,0
3.8979852481788604,8,13,39.56937114681658,5,1,0
6.081219213831415,21,12,51.85557844077567,4,4,0
61.302816314121024,8,3,24.882791518938532,3,1,1
20.500916691649998,15,6,52.86210247001854,1,3,0
61.72236878419806,18,6,49.2355109404383,4,4,1
13.846961442572658,15,0,50.61454635562731,0,3,0
13.42666245535489,14,5,42.62817128362768,5,3,1
25.805738483995682,10,9,35.136459837276995,7,2,1
48.2908757509413,14,12,10.0,7,3,1
41.440190879586666,20,6,63.92283023047311,4,4,1
44.39660441461924,11,11,21.314239353304234,0,2,1
14.82149127526193,16,9,56.78322430447598,1,3,1
25.632425035670753,16,13,32.37415943112897,6,3,1
9.339352462476954,20,13,41.68826072512343,4,4,0
18.749218454661882,6,13,45.71722069981483,7,1,1
42.390325891726604,6,12,10.0,5,1,1
29.982044347413556,21,14,43.77755125935428,7,4,1
94.67372201130104,12,7,25.062769078146566,4,2,1
50.656311915019415,8,6,48.05973486316306,2,1,1
2.5040859035280203,8,14,36.06165649648862,1,1,0
10.221917892269808,14,7,36.62749745429128,5,3,1
64.87561977637723,17,2,43.994255956729454,4,3,1
7.093015115040016,7,8,38.64812888513483,4,1,0
18.451680365743577,13,1,39.35764928032638,7,2,1
1.5012301927161649,11,11,48.57817099267534,6,2,0
2.410928007569457,22,12,51.79810040475879,5,4,0
19.8880214497832,15,12,28.73792042368389,5,3,1
16.312262235281466,9,10,33.21157496197956,6,1,1
43.176945959233336,16,1,36.86568767163979,3,3,1
34.987455352266,7,12,15.09275998459264,1,1,1
53.30768247088483,18,13,41.257399418940416,0,4,1
0.5157707398789528,17,12,63.670562605796476,6,3,0
77.38516604635106,22,6,21.07526341241102,1,4,1
76.97823735698788,10,4,24.512141447086908,1,2,1
18.763297998076403,16,5,60.54081508894441,0,3,0
9.674465784702099,7,13,45.98474993185875,2,1,0
7.285491165549049,22,9,26.383657297796194,1,4,0
20.97372980508423,22,13,23.620991494070303,5,4,1
48.27376933460963,6,13,27.738986546389754,1,1,1
11.422742159996789,9,6,52.72261319000002,6,1,0
60.339852211064375,11,7,43.90663395000334,3,2,1
5.713211037817878,13,0,14.500604189754682,4,2,0
73.97254283778763,8,14,31.929441352938667,1,1,1
53.599828504523146,19,10,65.89939759744892,6,4,1
120.0,11,1,32.96276454961284,5,2,1
42.946030042655856,11,10,51.35183019980473,1,2,1
0.2007248268355699,8,14,38.53994772005976,0,1,0
113.6901357257601,16,10,35.56122368474673,5,3,1
13.128425770404574,21,4,49.33104985459073,7,4,1
12.934311846306334,20,10,13.729450651482153,2,4,0
30.441807934433665,16,1,27.723570010869977,3,3,1
29.49701700232371,16,13,60.849330503317354,6,3,1
8.322833336564717,17,1,56.776864672718155,3,3,0
98.42960966739197,19,10,54.07332996483598,7,4,1
99.47055107330418,17,4,42.3617188744115,0,3,1
36.607933984372515,15,5,46.06152482513512,3,3,1
18.694938673609293,13,11,41.3961980880917,0,2,1
63.56908743229766,19,1,63.31240631072161,3,4,1
21.235741163045656,11,2,46.57993309526627,4,2,1
5.840477596122324,10,0,45.7948497671734,1,2,0
47.22368079602527,17,7,64.42224318635287,4,3,1
19.267290710969206,22,3,23.040769975937106,4,4,1
120.0,21,10,26.566658596804977,6,4,1
4.682422234638448,10,9,52.99479925393086,0,2,0
21.892721270468783,19,3,27.698174198556856,3,4,1
59.43442935817553,15,13,47.40480347959132,1,3,1
2.5789433724894364,17,9,37.348387553263265,5,3,0
99.88809234690093,20,4,45.00518589918096,0,4,1
120.0,13,11,53.11775611198784,5,2,1
34.85382668770867,15,6,18.77536192185928,4,3,1
2.2612690997282443,10,9,34.30893251521237,7,2,0
2.7846971127758513,7,14,48.596917198618,7,1,0
5.935303895525202,11,9,22.514926145670028,2,2,0
0.11010471662982703,22,0,11.71349621868637,0,4,0
43.95721890394251,7,8,31.900185464114646,1,1,1
38.508772456637104,13,0,33.788182480816815,6,2,1
4.727900096049482,18,0,40.2482409836367,4,4,0
47.369242804242454,17,11,56.36085379224751,0,3,1
68.76265628065548,21,6,29.291635188501,7,4,1
4.713702823893457,18,12,68.56204884359511,1,4,0
71.30183463629486,9,11,10.0,7,1,1
11.469259336415808,11,7,31.166997598919558,3,2,1
23.619599239995352,7,5,60.726758461779085,6,1,1
29.64169951674798,11,13,35.427938657233916,2,2,1
65.27885536368466,10,13,42.03103723725417,3,2,1
10.053427072224622,9,12,60.23987594418766,0,1,0
34.54706891729054,18,0,37.872975625058686,6,4,1
7.788388512790364,13,1,50.51883338765091,6,2,1
83.67454488346304,12,4,63.86528958662676,7,2,1
33.43098505317133,22,13,57.57493467670825,4,4,1
39.272960142043075,21,6,21.728380426760175,6,4,1
84.51444924271762,15,11,30.23750911555055,3,3,1
11.42338161454557,14,5,28.33914886211643,7,3,1
1.7810608882744572,6,12,43.73768007570846,7,1,0
89.4519124649766,17,0,21.194498051526693,2,3,1
48.62821973071847,16,14,29.035655864267902,4,3,1
67.94809948707368,13,6,37.02039610515958,5,2,1
0.676946514051203,13,8,30.771562139381153,7,2,0
1.0698204290419524,7,14,41.799260202381134,2,1,0
33.08789570666631,11,11,44.97012470169011,1,2,1
85.43690491201697,9,9,69.14002186242256,0,1,1
42.87546024886027,19,2,23.675207694564193,7,4,1
13.148050028034747,6,9,54.94855765869171,6,1,1
120.0,21,1,23.56898645486145,5,4,1
20.846668700574433,7,2,37.19655762757023,1,1,0
82.29976460614839,13,9,31.666867576368467,2,2,1
49.52121503426117,21,0,25.766252187627444,1,4,1
67.86018872595763,17,6,24.349977354244956,7,3,1
11.09326700336375,7,13,42.18018704125952,3,1,1
62.21445462019981,6,3,39.06003214701155,1,1,1
5.160548844181599,20,13,57.280471042142736,1,4,0
27.691705843879152,22,10,58.95560016482003,3,4,1
30.48081167579189,8,5,68.44618608659174,7,1,1
17.850837183490082,22,7,47.00074351007773,4,4,1
3.6385438468397036,10,7,42.616889422550535,4,2,0
2.4360387282494473,21,1,46.35012922912863,3,4,0
72.25489563680497,18,10,45.888964966989754,4,4,1
59.77384281418735,14,6,39.010380686637845,6,3,1
5.454616436178009,17,0,17.191880239451518,6,3,0
29.901959750804497,15,5,44.097987985330654,5,3,1
22.70954058596227,18,7,22.235425734713196,5,4,1
22.003039180879497,19,12,33.23261712386502,6,4,1
5.262479781237859,20,5,51.25804173152959,6,4,0
12.64830440127229,8,11,45.041067518885036,1,1,1
96.82229668888915,11,5,57.81578765749602,3,2,1
28.908863796232822,19,13,37.977986927391854,6,4,1
25.131943463823756,16,14,31.202030956540966,2,3,1
9.215108574729616,8,9,46.04950585367922,4,1,0
20.1798772350934,12,10,39.03908442199166,3,2,1
18.65585395749949,19,4,37.51707772970009,3,4,1
28.443441062660035,21,11,41.48603613885115,1,4,1
28.49969378224899,13,7,53.41074395987191,6,2,1
95.29516415867222,12,9,22.75556201573779,5,2,1
48.8576264860479,10,4,64.39570608502949,2,2,1
78.41745884492836,10,13,58.00797487710809,5,2,1
3.9849849066791734,11,9,39.151172666501566,7,2,1
11.225730731654423,15,3,45.069005809519936,6,3,0
11.1108310268029,16,10,62.614503383705255,4,3,0
68.11881323907818,11,2,38.057241297048385,7,2,1
33.80502176930945,18,10,37.32670779422145,1,4,1
4.489586463950216,14,8,46.65252580876788,6,3,0
19.05632201911315,7,12,13.76880885795418,1,1,1
79.8852574176343,19,9,56.24909865199325,0,4,1
37.93571004295239,21,1,39.41241444090671,4,4,1
63.05214617698971,18,6,34.395068826037445,7,4,1
11.38693990238975,15,1,11.359658687390606,4,3,1
45.97701479486799,21,5,29.629382538790964,6,4,1
1.4381774321413594,17,11,45.16576326067802,1,3,0
2.235921946310615,20,14,31.604021317898397,6,4,0
27.93754796511283,13,11,58.15365250760314,0,2,1
8.77619961315667,22,7,34.43562970642667,1,4,0
3.50767280023137,20,11,24.885989580099533,5,4,0
48.86758716742505,18,3,10.0,2,4,1
23.184241942472397,20,13,18.13588481506739,4,4,1
57.29413392840893,11,14,22.684559976505234,7,2,1
6.576184534575215,9,13,63.51694196794708,4,1,0
9.906843759161786,9,5,21.03783797458507,0,1,0
9.147482835093966,11,5,44.205879566699714,3,2,1
39.132691279100314,9,1,23.44495257204446,5,1,1
26.811593423290873,9,12,43.68845240369357,3,1,1
120.0,8,8,73.98569035743539,6,1,1
22.06794605579931,7,10,16.974396287014606,3,1,1
38.315043067496696,21,13,39.152051749304796,7,4,1
60.66026096935548,9,6,49.95171593727267,1,1,1
32.286955755825986,9,11,37.92922225041434,1,1,1
39.2127344908193,18,2,57.75240500334892,0,4,1
100.83933143817632,22,1,14.193315846449313,5,4,1
5.417258305840485,15,11,37.584077454792975,7,3,0
48.11363180247227,15,14,56.0933011448934,2,3,1
4.214258843205915,21,1,45.507552403501506,3,4,0
14.119855707098063,17,9,23.937213719733418,3,3,1
45.08969639432418,7,14,33.69461917820517,6,1,1
77.37711998835414,12,7,50.751981969842504,4,2,1
32.15006722241136,19,1,37.407973939053036,7,4,1
66.7731984276118,18,3,53.21684708919289,4,4,1
80.6830394616503,6,12,45.514297603145664,2,1,1
10.238944330597777,18,10,27.966965736456984,6,4,1
0.5731884961019181,11,11,57.47548157259186,5,2,0
4.768506241163438,19,14,43.47168883788358,4,4,0
78.63871517289961,13,10,49.545485916293956,4,2,1
43.58447680484164,22,11,57.552980637949055,2,4,1
60.72631373041154,10,8,59.98283666141178,6,2,1
16.730072026783507,18,4,19.16637743456339,6,4,1
22.89061536192041,17,6,39.01728236411902,5,3,1
72.39576386438718,8,3,59.15448079132282,1,1,1
22.650049483861302,6,0,57.20667890662355,7,1,1
13.254011451007726,6,2,52.64246867092646,3,1,1
41.379922064039384,18,3,47.98009298232915,5,4,1
120.0,18,10,33.106765882573654,4,4,1
55.724589932902106,16,2,44.20165391569876,1,3,1
4.001868573771203,16,12,27.200450397605003,2,3,0
62.51971678765726,17,14,16.765592124197873,1,3,1
12.26754338215615,16,5,13.654584525422582,5,3,1
10.176929097354556,11,0,52.54493079003184,7,2,1
27.543508483811518,20,7,29.510226882585073,2,4,1
84.80280600989992,19,4,34.38729586014725,0,4,1
62.68450678292907,9,10,43.04723802386811,1,1,1
18.60264601589316,14,6,30.186995726864843,2,3,1
120.0,6,3,25.33029684186213,5,1,1
15.332947295291472,18,14,44.62128491138711,5,4,1
17.144333377294977,20,4,69.89248937905045,5,4,1
21.268545634760653,15,6,46.00722079759493,0,3,1
6.967909352442171,12,12,27.421102705542044,3,2,0
6.2134118114998715,22,3,72.47584101709904,0,4,0
3.6329918751250148,13,12,27.166491453650814,3,2,0
2.8909865411610354,19,8,16.34505276713504,7,4,0
28.603498267999797,9,4,47.58383862753812,3,1,1
7.843770705233661,16,1,56.427406175803476,1,3,0
12.833984932289548,12,12,46.539630842500685,6,2,1
120.0,15,0,45.98042775433357,5,3,1
0.7809636773484938,14,5,29.875989718141717,6,3,0
32.99019308638736,12,4,37.338693426872545,5,2,1
8.53197835016523,6,11,44.88761278221887,0,1,0
24.50932488815156,7,11,39.1435508374592,6,1,1
31.944662840786325,21,14,74.08652080670322,3,4,1
0.505210476218853,22,8,47.486346925799836,4,4,0
25.937820677443213,15,10,31.112356521806046,4,3,1
0.4346240200990765,8,2,27.114586916969365,2,1,0
1.8376669740458202,20,5,10.0,7,4,0
11.044614472687448,20,3,55.83316903197963,2,4,1
73.64031386008338,19,12,49.125483143422564,5,4,1
27.27528016987413,10,11,32.68010025689162,0,2,1
96.72166656199396,22,11,40.783877357462245,0,4,1
6.356407107773421,16,5,44.787404351379855,1,3,0
92.11328600500009,16,13,54.5529524002795,6,3,1
38.84928790560521,20,8,34.580341570490646,0,4,1
0.78641607303923,7,2,40.78477821733725,7,1,0
13.260365783842616,18,12,21.07871512372899,1,4,1
27.709715570907353,20,14,35.14853605676471,6,4,1
15.07405587700528,16,2,40.678340634999735,3,3,1
23.558171640075525,6,2,50.149719089489224,7,1,1
56.18328120367086,17,6,54.074735739467556,0,3,1
62.56038088659251,22,4,28.066643980886766,2,4,1
21.543487102274817,11,12,57.081021614104095,5,2,1
5.084696166885141,21,2,24.984066799233506,3,4,0
45.84915811325043,13,4,60.52147722645719,2,2,1
42.223794818444404,18,10,21.317191157479964,4,4,1
22.33582346295158,18,11,50.18420481643349,7,4,1
10.281408542518529,12,1,40.7015714626127,2,2,1
41.555143249006534,18,8,49.85420668486418,7,4,1
4.894476621226605,22,6,48.84024066067229,3,4,0
32.00891686900218,14,1,12.398833832413708,5,3,1
3.351248575230034,16,13,29.92656849123606,2,3,0
34.39272693725667,22,3,48.69128474348454,5,4,1
35.96123868506405,18,0,43.43612032308554,0,4,1
13.296882923790987,21,5,42.16515200945041,2,4,1
6.29542137727922,21,11,32.424270232295655,0,4,0
28.349359024268416,11,4,68.80551253216392,7,2,1
6.8318579362204375,15,9,17.662803731513076,3,3,0
0.5150865764403864,14,14,56.02569000541025,3,3,0
10.823508760645923,20,2,66.57083461583524,4,4,1
29.10140206713834,20,1,27.49545782637322,0,4,1
74.13708216934454,21,14,45.042174445393435,4,4,1
0.03254471659676294,10,12,12.801500709954318,3,2,0
49.66446085119092,12,1,47.129072109579845,6,2,1
120.0,12,4,37.313600724757656,2,2,1
76.09308862549543,17,6,45.729496862861424,4,3,1
19.562826937935547,15,6,10.326621259377845,1,3,1
8.09913454233204,10,2,52.321816438801086,7,2,1
83.98867739652997,9,14,46.32319125304842,6,1,1
5.407698109511373,11,3,17.37718218469107,0,2,0
81.74618765893982,13,2,27.834987045567328,3,2,1
23.269582595074258,22,14,29.49021018483168,5,4,1
41.027873802836524,11,12,34.08509051147237,5,2,1
36.31886837728646,7,11,45.600228395670975,5,1,1
20.633385971322987,21,4,23.588270609979887,2,4,1
58.48595798743861,21,5,55.44186222397536,7,4,1
36.42891771641926,8,10,18.95885915145599,6,1,1
44.23834831627692,21,5,48.087161769252255,0,4,1
7.340503623716744,9,4,77.27784875018338,2,1,0
55.13693559374341,21,2,31.10391798351655,3,4,1
22.14091707627088,21,12,28.28567212201083,1,4,1
18.335582037142707,19,1,55.9775794857158,7,4,1
41.58204171299687,20,12,54.94786950844871,7,4,1
30.582262074096363,22,12,39.08623250843825,3,4,1
26.244828679972173,7,1,55.18956114466108,6,1,1
4.549342868993875,11,13,43.22239759174902,7,2,0
26.43044166687978,8,4,47.453103857613954,0,1,1
5.171594693767046,21,9,58.2956612483529,0,4,0
120.0,10,4,36.57492497050837,0,2,1
29.60098841413136,14,4,50.43285023447888,5,3,1
47.45751556733217,11,10,42.241292102637956,0,2,1
9.231562051978361,6,7,24.027123929050717,2,1,0
16.44032416013068,6,11,51.55958018425208,3,1,1
120.0,21,1,38.40268175229179,1,4,1
21.064734170432125,22,4,54.41053211078792,0,4,1
69.17725050383231,7,9,49.70901229660732,5,1,1
10.003827629128596,6,3,44.32616723074092,5,1,0
68.50566910046251,20,11,19.912573966952774,5,4,1
28.382086199238202,8,13,53.80017190008094,3,1,1
57.73461363638755,14,9,37.74519309592192,0,3,1
13.222819701933037,20,13,43.4963897877218,6,4,1
4.627470221169993,17,1,42.71594114156623,4,3,0
6.600754852463549,6,10,30.44710619607089,2,1,0
67.33151304506211,13,9,63.5479965438995,1,2,1
24.43317376724177,22,8,41.30730910573262,1,4,1
16.56533656951875,9,13,21.74075961669281,2,1,1
42.24834454555976,22,4,47.1691581600086,0,4,1
36.30003484897612,20,4,59.71227717021678,5,4,1
18.676377857319448,18,6,53.52326884862147,6,4,1
17.427853592577502,10,12,59.39534917322053,7,2,1
120.0,21,13,63.55197123369567,2,4,1
7.462459463048341,7,0,44.18487692122711,1,1,0
90.22939728964634,14,0,68.34992345980773,5,3,1
15.399684505883219,12,9,58.564806362679974,5,2,1
9.690045876242168,6,9,41.085452664861954,2,1,0
36.030597039526,21,8,64.0939714067733,3,4,1
7.989317919880046,19,10,32.130063893997956,3,4,0
25.492125172890905,18,14,34.25774523362718,7,4,1
40.996698605678624,6,10,42.14214088663875,2,1,1
3.1884087271160233,14,12,18.567141451837134,0,3,0
3.2916250251383694,10,8,39.89432521779168,5,2,0
58.556743851350895,9,0,42.59957048928691,5,1,1
8.064450807565112,16,4,55.050741463299104,7,3,0
2.9546585720292757,22,1,26.08653470706312,4,4,0
13.90396671719925,14,13,28.909428888114455,1,3,1
24.401008219582128,20,10,37.83410772320543,2,4,1
21.894475708840954,10,6,44.52550013352603,0,2,1
41.151648083910686,19,11,56.62684984664236,2,4,1
15.166354283163276,15,2,62.70004417533588,0,3,0
13.098588328041203,8,10,47.59906041252976,7,1,1
55.28474957609573,12,13,51.771723760212836,4,2,1
47.80320967398284,6,0,60.15235312276094,6,1,1
15.455413023842498,21,3,48.78856301746974,2,4,1
4.190673277024583,19,6,32.98664335268975,3,4,0
8.518522669231455,9,12,63.95680801435376,3,1,0
22.55918559245171,17,9,67.83254972191395,7,3,1
39.953818102302805,17,9,10.0,7,3,1
1.401985067738234,14,6,51.29023472929086,5,3,0
5.2124536370855665,7,3,68.6171318347192,7,1,0
120.0,21,2,58.74257351059238,5,4,1
24.068449335782816,9,5,16.515633154158216,7,1,1
22.44836126604906,21,2,52.801321772381726,2,4,1
3.08096478564512,12,10,22.64726004792038,2,2,0
6.332279304914721,10,8,22.48698677030956,0,2,0
25.548994503157513,13,4,47.61181507429811,1,2,1
38.47882280317794,8,6,40.73962497280334,5,1,1
26.591716368784507,15,9,41.93705429717759,6,3,1
26.610279607246785,17,6,22.747419095284187,1,3,1
43.54084250585218,9,1,45.33503422844844,0,1,1
44.69563030982138,11,7,37.69767952046549,0,2,1
32.28689762540169,14,1,10.0,4,3,1
45.56993976950845,21,7,31.674818208254692,4,4,1
37.58453622482605,17,1,17.27613586944921,1,3,1
46.76366970487902,17,5,48.95293271611394,1,3,1
1.7827961576916709,11,7,57.720388348803596,4,2,0
25.54414824586973,12,7,62.47292930372721,3,2,1
3.9280110198310845,17,9,40.339462790153036,3,3,0
16.618196073029587,15,9,61.72526285393915,0,3,0
1.8965045566935868,12,7,36.623497003618446,3,2,0
20.865704085629847,19,13,29.82035408058845,3,4,1
9.209532224085613,22,10,42.79020067298641,0,4,0
32.1395574064349,13,8,52.93335267830466,4,2,1
11.98933128357512,21,0,37.417553285829314,0,4,0
23.268727468838964,21,4,24.04531184905084,7,4,1
28.672180451790513,17,1,60.550654917564856,1,3,1
0.371251307215978,12,9,33.78076375334541,6,2,0
30.50627531192516,14,14,44.933993408861475,1,3,1
44.458231625043105,14,4,53.138146929981765,7,3,1
83.82468392407557,13,11,22.161513023843064,7,2,1
5.888754005474963,11,0,49.97433186603574,4,2,0
1.4409436176774553,21,12,34.17479592548263,7,4,0
14.642122938615845,9,7,34.54445325849227,0,1,0
0.3085585497461601,10,0,41.19634790348824,5,2,0
35.23252271814327,8,4,30.581599933250658,1,1,1
15.806697925035865,15,5,26.329970453618554,7,3,1
34.56012234732457,10,2,48.93236346458886,5,2,1
13.00281065389096,15,11,38.011514839826546,6,3,1
16.573644536150592,9,4,55.822886038163304,1,1,1
47.264790627574115,7,8,35.535361404678554,6,1,1
20.580664783467665,20,11,36.359518782620775,6,4,1
38.14575635965938,22,10,41.79398017326174,1,4,1
39.23409217376351,22,13,26.78868865595905,0,4,1
11.610301517107334,9,6,41.78945057533026,7,1,1
37.8968287320631,20,14,27.651923540478656,2,4,1
24.39659529009177,22,11,48.333634122115534,4,4,1
69.92290066881006,9,13,45.82563593845252,5,1,1
40.892313039545414,22,11,10.0,6,4,1
72.50536581286599,20,6,40.19242965315528,6,4,1
24.45319613053508,10,12,57.91240273786686,5,2,1
4.836828656713032,9,3,37.70783324398961,6,1,0
0.3356213935522837,9,10,37.36932316151964,1,1,0
21.35524777363302,14,12,38.92694181903231,1,3,0
43.28595948036684,13,0,25.41771402696008,4,2,1
50.8155213353589,22,8,34.73672839556501,7,4,1
19.573102947092163,9,1,37.6012596574684,0,1,1
120.0,17,9,53.4442594019591,6,3,1
14.321881296323042,21,7,54.591615949375246,4,4,1
5.393524603639711,20,5,50.318499519938655,1,4,0
30.241215174866866,14,7,36.92157426166285,5,3,1
2.311189193577802,17,12,38.77072322405357,7,3,0
101.32905522233634,18,0,40.68237214496128,0,4,1
0.85172307015946,7,14,56.42588299722079,4,1,0
120.0,12,0,38.8541554559975,7,2,1
41.55709540419863,15,8,27.358050966372076,5,3,1
51.76768310764072,8,6,16.554485401431197,3,1,1
9.588980864942833,8,5,31.001887470987764,3,1,0
9.526612922811145,22,12,14.244070773369266,2,4,0
7.177413197985645,12,11,58.25912634835848,7,2,1
29.636696815452737,12,0,55.85524424422203,5,2,1
91.04760436413657,7,6,25.317282425149806,2,1,1
17.558333798896875,14,13,43.8614511408702,1,3,0
9.958523351762413,9,6,39.102607847051445,3,1,0
6.128779037818049,19,5,31.375750669196847,4,4,0
1.856379153551354,9,14,16.39825359846672,0,1,0
1.7184920690848742,15,4,41.276830859467225,1,3,0
20.58944229749389,17,9,33.291106136757435,0,3,1
44.05545012026978,12,6,39.93995287247224,4,2,1
47.09124305078907,7,11,54.386993954882186,4,1,1
21.587848736894784,8,2,58.09912232295873,7,1,1
73.54250006674071,15,6,25.111665793541807,2,3,1
18.535096258264247,15,8,31.220997986656904,7,3,1
70.40639108857947,8,2,12.697782670062566,7,1,1
13.33920260861751,17,8,47.420584806625484,5,3,1
0.44367429796210417,11,0,31.64606788472557,0,2,0
42.32214053521378,18,3,30.728550655774185,2,4,1
50.87193100958005,20,10,31.066975972242112,1,4,1
120.0,10,3,42.41326574487653,4,2,1
86.31920436803827,6,8,46.331628902348584,4,1,1
0.07275367932017951,10,9,54.11772799629955,7,2,0
27.706030743167513,7,2,10.51106508779533,0,1,1
4.658137584456981,7,1,69.13284419040656,6,1,0
91.96473635837629,16,5,30.955526497717603,5,3,1
12.57374175115058,20,11,39.99165556367747,0,4,0
36.386343209358486,20,4,41.450141817103486,4,4,1
70.39505834788747,15,14,46.05155294306936,1,3,1
8.710841390592382,21,5,34.681644569544844,1,4,0
26.29120732375342,14,10,38.00467179039867,6,3,1
61.64697077272277,18,10,35.6615848276943,6,4,1
10.540950495295982,11,4,42.18754705323076,6,2,1
21.175036088785493,21,14,50.73589508585216,5,4,1
35.671163864705775,12,3,61.87959172754658,4,2,1
93.41185350948734,6,5,56.200840887089655,4,1,1
18.342550732761552,11,13,51.28487339541155,6,2,1
4.807852966058236,12,0,38.12238357425254,2,2,0
8.36851917433871,7,1,42.12030289910399,1,1,0
1.9837230655724947,7,1,51.64969042591221,1,1,0
11.263640135083737,9,5,36.99103277603603,7,1,1
15.623324632147035,15,4,60.54551661481277,4,3,1
42.0847536743877,17,9,28.578553683616242,2,3,1
3.786114219763908,21,4,46.43699292283442,4,4,0
20.863115097809,16,4,45.85331176477719,1,3,1
9.82032634636697,11,13,37.298108033532685,0,2,0
27.99218021831125,11,4,50.798867601596605,4,2,1
49.954162663830544,13,9,64.37258566982263,4,2,1
27.6747759803309,20,13,47.211168696519756,7,4,1
71.30461964702722,18,5,48.614807411120694,0,4,1
64.21659806954938,21,5,41.43603750799845,5,4,1
120.0,14,8,16.727316264116066,1,3,1
20.339867907352534,22,10,47.56151611721268,4,4,1
39.36242164522088,12,9,26.96121467176125,5,2,1
12.775512359517139,14,4,29.609475450574323,1,3,0
7.121278587967136,8,5,68.00836306468473,1,1,0
2.56977215635112,7,11,39.50438631890082,7,1,0
11.797151436928507,6,0,42.9922794916437,3,1,0
107.72089586252453,14,14,49.83957197439463,7,3,1
9.393319832454855,17,12,46.31049446527718,3,3,0
8.798729594614887,13,10,21.45219495479992,7,2,1
29.860235979621827,7,10,39.620691672040635,3,1,1
20.795456041134138,8,12,25.618323157198375,6,1,1
62.648833132064304,12,2,48.30652694223148,0,2,1
3.823020988293421,20,1,39.26192625739947,3,4,0
7.3850863446220245,18,0,28.38630829664462,5,4,0
3.4171208185495208,21,9,25.28712345363563,2,4,0
4.887065720913443,16,12,32.68441940576883,0,3,0
15.944162575955845,7,4,36.08845230615898,3,1,1
29.498055545043357,14,14,56.357270873614596,2,3,1
40.503884010594575,12,9,51.1368837038893,2,2,1
8.858628872111275,10,1,62.85287968343559,6,2,1
8.595273425947305,17,2,26.717636701182276,7,3,0
98.91014003218231,22,4,45.553178349126114,0,4,1
22.490967294408463,14,13,43.49306961610377,5,3,1
15.05171616911072,11,7,49.70988417193337,3,2,1
34.493053487039724,22,11,52.28205663605895,3,4,1
59.95519625055706,11,12,52.78702965149426,3,2,1
9.458119829991315,13,11,49.31852428860993,4,2,1
120.0,14,9,32.40095787586278,5,3,1
8.392516620648399,8,9,28.759634658658335,1,1,0
17.845795433106176,8,13,67.91480560275417,6,1,1
120.0,14,1,43.14205125471659,1,3,1
9.77648049621963,18,13,29.01208474259091,1,4,0
46.070274260876545,16,14,60.46122906197526,6,3,1
4.7862536236592,8,12,41.4694489671419,7,1,0
19.801331441577283,16,11,53.89722812657825,0,3,1
43.92852033552582,16,6,35.47596799535431,3,3,1
72.37243548861434,16,14,46.27695788670691,1,3,1
6.207152968298412,14,2,61.629175087028344,7,3,0
40.96784343285166,13,9,55.27314376829045,1,2,1
0.26218951471033314,12,11,33.195454186124756,2,2,0
10.97604950565446,21,6,22.673663643410144,7,4,1
9.45458380900601,10,0,16.82593979984862,4,2,1
1.036132730956683,16,6,41.72674104678512,4,3,0
34.49767500785312,21,12,39.89314581687495,0,4,1
4.901242666781623,7,0,51.913850172431054,0,1,0
21.82257747305955,11,13,45.50643762600791,6,2,1
95.61033732995087,19,5,38.47204734852954,7,4,1
3.6544270459924646,18,4,62.229411526548034,2,4,0
1.8248468948540066,7,8,42.9647395434926,1,1,0
4.682800976632501,8,14,59.92869207132189,2,1,0
